EmployeeID,HireDate,TerminationDate,Status,Age,Gender,MaritalStatus,Department,JobRole,ManagerID,Location,OfficeType,Education,EducationField,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,SalaryChangePercent,PerformanceRating,LastPerformanceDate,JobSatisfaction,WorkLifeBalance,OverTime,NumTrainingsLastYear,CommuteTimeMins,NumberOfProjects,LeaveDaysLastYear,EngagementScore,Attrition
E10141,2015-06-22,2016-06-23 00:00:00,Terminated,49,Female,Divorced,Operations,Manager,M122,Remote,On-site,Master's,Marketing,0,0,3,3,18500,-10,5,2023-08-10,1,5,No,1,114,8,16,65,1
E10142,2019-06-08,,Active,48,Other,Married,Finance,Engineer,M117,London,On-site,Bachelor's,Technical,7,1,6,0,9039,15,3,2023-06-22,1,3,No,9,53,14,12,99,0
E10143,2020-04-01,,Active,53,Female,Divorced,R&D,Clerk,M133,Bangalore,On-site,Bachelor's,Marketing,13,1,7,1,13118,-6,3,2023-07-21,2,2,No,4,63,11,18,63,0
E10144,2014-02-04,2018-10-07 00:00:00,Terminated,30,Female,Married,Sales,Engineer,M147,Chennai,Remote,PhD,Marketing,14,0,3,1,7146,15,4,2023-11-28,2,4,No,6,78,14,4,100,1
E10145,2019-01-18,,Active,53,Female,Married,Sales,Executive,M124,Remote,On-site,Master's,Marketing,12,7,7,5,9965,-5,2,2023-01-13,1,2,No,4,10,6,21,84,0
E10146,2020-04-21,,Active,41,Male,Married,IT,Clerk,M115,Chennai,On-site,Bachelor's,Technical,0,3,5,3,6762,-10,3,2023-10-20,1,5,No,7,101,3,24,76,0
E10147,2015-01-28,2023-10-21 00:00:00,Terminated,49,Male,Single,Sales,Manager,M129,Chennai,On-site,Bachelor's,HR,1,6,3,6,7215,19,3,2023-04-04,3,2,No,9,68,13,7,60,1
E10148,2022-10-04,2022-10-14 00:00:00,Terminated,54,Male,Divorced,R&D,Clerk,M132,Remote,Remote,PhD,Marketing,4,9,1,7,3617,6,3,2023-05-22,4,3,No,1,27,14,23,56,1
E10149,2013-07-15,,Active,25,Male,Single,R&D,Engineer,M133,Remote,Remote,Bachelor's,Marketing,7,0,3,1,18566,1,4,2023-10-20,2,1,No,5,46,8,16,89,0
E10150,2019-10-22,,Active,55,Male,Married,Sales,Clerk,M129,London,Remote,High School,Finance,9,7,5,1,4802,-7,5,2023-09-08,5,5,No,9,73,1,6,92,0
E10151,2019-06-20,2022-08-02 00:00:00,Terminated,24,Female,Single,HR,Executive,M115,Bangalore,Hybrid,High School,Finance,2,7,5,4,11355,-7,5,2023-04-13,5,5,Yes,5,44,7,14,83,1
E10152,2014-06-25,,Active,47,Female,Divorced,R&D,Technician,M127,Remote,On-site,Bachelor's,Operations,10,9,5,3,13373,13,4,2023-12-13,2,5,No,3,35,8,6,54,0
E10153,2020-02-14,,Active,29,Other,Divorced,IT,Clerk,M134,Chennai,Remote,Bachelor's,Technical,10,2,0,9,12147,-1,5,2023-09-27,4,3,No,0,18,5,19,88,0
E10154,2018-03-19,,Active,27,Female,Married,HR,Executive,M104,Remote,On-site,Master's,HR,8,8,2,1,18449,12,5,2023-07-13,5,2,No,5,74,4,10,73,0
E10155,2018-08-19,,Active,37,Female,Married,Sales,Clerk,M149,Bangalore,Remote,High School,Marketing,14,4,6,8,13598,12,3,2023-06-10,3,5,No,8,101,5,7,75,0
E10156,2011-11-30,,Active,45,Female,Married,Finance,Analyst,M148,New York,Remote,Master's,Marketing,13,4,6,8,15388,14,2,2023-09-13,2,4,No,0,49,1,22,84,0
E10157,2015-12-01,,Active,51,Female,Single,R&D,Technician,M118,Chennai,On-site,Bachelor's,Technical,5,4,4,9,17365,-3,2,2023-06-30,5,5,No,5,100,6,14,95,0
E10158,2021-03-21,,Active,34,Female,Single,Finance,Manager,M121,New York,On-site,Bachelor's,Operations,10,0,4,3,3718,1,3,2023-03-30,5,2,Yes,3,16,12,16,71,0
E10159,2022-12-21,,Active,26,Male,Married,Operations,Executive,M148,New York,Hybrid,High School,Operations,2,9,4,1,13164,18,4,2023-02-24,2,2,No,8,43,11,20,90,0
E10160,2012-05-04,,Active,46,Male,Single,IT,Clerk,M108,Bangalore,On-site,PhD,Finance,9,1,3,2,16588,16,5,2023-06-22,4,4,Yes,8,113,10,9,53,0
E10161,2019-07-07,2023-02-07 00:00:00,Terminated,41,Male,Married,HR,Technician,M106,Remote,On-site,Bachelor's,Technical,6,0,3,7,14538,16,3,2023-10-20,2,1,No,6,26,5,14,87,1
E10162,2014-09-04,2022-11-02 00:00:00,Terminated,39,Female,Married,Finance,Manager,M120,New York,Hybrid,Bachelor's,Operations,11,1,3,7,13488,17,1,2023-06-04,1,5,Yes,0,82,13,22,69,1
E10163,2017-08-09,,Active,39,Female,Single,IT,Technician,M102,London,Remote,Master's,Operations,6,8,7,6,13351,1,3,2023-08-06,5,2,No,2,39,5,12,86,0
E10164,2014-09-30,,Active,23,Female,Single,Finance,Executive,M145,Remote,Remote,Master's,HR,6,8,7,3,10759,17,4,2023-06-29,1,4,Yes,0,92,5,22,52,0
E10165,2019-08-12,,Active,31,Male,Single,Finance,Analyst,M122,Chennai,Hybrid,Bachelor's,Finance,3,4,2,0,4041,-8,5,2023-12-08,4,4,No,4,103,9,19,85,0
E10166,2010-07-22,,Active,33,Female,Single,IT,Executive,M121,Remote,On-site,Master's,Finance,13,3,2,9,17204,5,3,2023-05-07,1,3,Yes,6,83,12,16,100,0
E10167,2018-11-30,,Active,34,Female,Married,R&D,Executive,M106,Bangalore,On-site,Master's,Finance,5,1,2,8,18236,-7,3,2023-06-24,4,2,No,4,17,9,24,53,0
E10168,2021-07-20,2022-03-04 00:00:00,Terminated,32,Male,Married,Finance,Manager,M132,Bangalore,Remote,High School,Operations,2,5,2,6,7802,13,4,2023-02-27,2,2,No,2,44,8,14,55,1
E10169,2022-04-24,2022-06-09 00:00:00,Terminated,40,Female,Widowed,IT,Manager,M106,Chennai,Remote,Bachelor's,Marketing,13,8,2,0,15486,19,3,2023-05-15,3,2,No,4,114,10,20,99,1
E10170,2012-02-06,2015-11-22 00:00:00,Terminated,56,Female,Single,Finance,Clerk,M113,Chennai,On-site,Bachelor's,Operations,3,7,4,4,8235,-6,4,2023-05-21,3,3,Yes,8,25,14,7,61,1
E10171,2022-01-07,,Active,47,Other,Divorced,R&D,Engineer,M101,Chennai,On-site,Bachelor's,Operations,14,9,4,2,14695,18,3,2023-02-17,2,4,Yes,2,62,9,16,50,0
E10172,2016-05-16,,Active,35,Female,Single,IT,Executive,M122,Bangalore,On-site,Master's,Technical,2,3,7,1,13567,4,5,2023-06-05,5,4,Yes,9,71,5,3,73,0
E10173,2018-01-10,,Active,45,Male,Married,Finance,Manager,M124,Remote,Hybrid,Bachelor's,Finance,2,5,2,2,5869,10,5,2023-07-03,4,1,No,5,76,2,1,68,0
E10174,2010-07-17,,Active,22,Male,Married,Sales,Executive,M141,New York,On-site,Master's,Finance,0,8,7,5,18973,13,4,2023-08-04,1,4,Yes,1,18,2,23,53,0
E10175,2015-04-15,,Active,43,Male,Married,R&D,Executive,M130,New York,Hybrid,Master's,HR,4,9,4,6,12078,-3,3,2023-06-12,3,2,No,3,118,10,11,80,0
E10176,2019-10-23,,Active,44,Female,Married,Finance,Manager,M122,London,Hybrid,Bachelor's,Finance,11,9,7,9,5236,18,2,2023-05-05,1,3,No,6,67,8,15,53,0
E10177,2011-09-01,2018-07-18 00:00:00,Terminated,40,Male,Single,HR,Analyst,M144,Bangalore,Remote,Master's,Operations,2,3,2,8,9514,11,3,2023-11-07,1,1,No,8,112,3,9,69,1
E10178,2018-12-17,,Active,39,Female,Single,IT,Analyst,M112,Chennai,Remote,Master's,Technical,11,8,2,9,7923,19,4,2023-12-19,1,4,No,3,111,1,13,95,0
E10179,2013-02-21,,Active,33,Female,Divorced,Finance,Executive,M126,Remote,On-site,Bachelor's,HR,0,7,2,6,5297,14,3,2023-05-17,5,3,No,9,14,2,10,85,0
E10180,2021-09-22,,Active,49,Other,Single,R&D,Analyst,M104,Bangalore,On-site,Master's,Operations,14,2,4,0,17322,9,3,2023-04-26,3,5,No,2,101,12,10,52,0
E10181,2019-04-21,,Active,49,Male,Single,R&D,Executive,M119,London,Remote,PhD,Operations,8,8,7,6,5013,-1,4,2023-05-10,1,4,No,6,76,6,15,77,0
E10182,2016-11-16,,Active,54,Female,Single,HR,Clerk,M116,New York,On-site,High School,HR,10,4,1,0,5352,-10,3,2023-10-05,1,3,No,1,60,7,4,78,0
E10183,2014-11-30,,Active,40,Female,Single,HR,Manager,M112,Remote,On-site,PhD,Operations,11,0,1,7,18138,-1,4,2023-08-01,3,2,No,3,8,10,18,67,0
E10184,2011-10-22,,Active,49,Other,Married,Operations,Executive,M133,New York,Remote,High School,Operations,3,7,5,1,7493,7,2,2023-10-07,1,5,Yes,4,59,12,21,59,0
E10185,2017-09-12,,Active,58,Male,Married,Operations,Analyst,M121,Remote,On-site,Bachelor's,Technical,11,4,5,1,10325,6,4,2023-07-25,4,1,No,2,119,6,23,61,0
E10186,2013-10-01,2020-08-21 00:00:00,Terminated,47,Male,Single,Finance,Analyst,M136,Chennai,Remote,Master's,Technical,8,4,1,0,5043,-7,2,2023-11-06,3,1,No,4,13,1,10,62,1
E10187,2015-06-10,,Active,56,Female,Single,Sales,Technician,M109,Remote,On-site,Master's,Technical,1,1,0,8,5728,14,4,2023-08-13,1,2,No,1,65,12,23,86,0
E10188,2010-05-27,,Active,55,Male,Married,R&D,Technician,M139,Chennai,On-site,Master's,Finance,1,8,6,7,19825,16,3,2023-07-05,5,3,Yes,7,69,14,11,72,0
E10189,2018-10-25,,Active,56,Male,Married,Sales,Analyst,M142,Bangalore,On-site,Bachelor's,HR,3,5,1,8,11817,11,3,2023-07-05,4,5,Yes,4,65,1,7,82,0
E10190,2017-12-21,,Active,37,Male,Widowed,Sales,Clerk,M145,New York,Hybrid,Bachelor's,Technical,3,9,1,7,17341,2,3,2023-11-29,2,4,Yes,7,60,6,6,51,0
E10191,2014-10-01,,Active,59,Female,Divorced,Finance,Engineer,M108,Remote,Hybrid,Bachelor's,Operations,4,2,1,3,13755,19,5,2023-03-04,5,2,No,2,91,7,8,79,0
E10192,2015-01-18,,Active,34,Female,Divorced,IT,Executive,M120,Remote,On-site,Bachelor's,Finance,10,6,3,8,9976,19,3,2023-07-10,2,2,Yes,1,81,1,15,84,0
E10193,2011-05-04,2012-01-19 00:00:00,Terminated,44,Male,Married,IT,Technician,M110,London,On-site,Bachelor's,HR,0,1,2,7,14319,11,3,2023-12-30,2,2,No,8,97,13,0,79,1
E10194,2018-02-24,,Active,43,Male,Married,IT,Executive,M132,New York,Hybrid,Master's,Technical,4,6,5,0,9113,-5,4,2023-10-27,1,2,No,4,57,8,9,69,0
E10195,2015-05-14,,Active,37,Female,Single,HR,Technician,M128,Bangalore,On-site,Bachelor's,Technical,11,1,4,9,10555,-10,5,2023-03-16,4,4,No,7,48,5,1,75,0
E10196,2016-07-13,,Active,49,Female,Married,R&D,Manager,M110,Chennai,On-site,Bachelor's,HR,13,4,6,4,19474,-10,3,2023-07-13,1,2,No,9,60,3,12,100,0
E10197,2017-12-29,,Active,56,Male,Single,HR,Manager,M108,Bangalore,On-site,High School,Technical,9,9,6,8,4517,-8,3,2023-08-17,5,1,No,4,98,6,3,83,0
E10198,2022-12-20,,Active,29,Male,Divorced,R&D,Analyst,M147,London,Remote,Bachelor's,HR,1,9,6,7,6812,-6,3,2023-12-14,2,1,No,5,43,5,17,95,0
E10199,2014-12-08,,Active,43,Female,Married,Operations,Manager,M133,Bangalore,On-site,High School,HR,4,8,3,0,12432,7,3,2023-04-28,1,2,No,1,27,12,15,98,0
E10200,2021-02-13,,Active,42,Other,Married,R&D,Manager,M147,Chennai,On-site,Bachelor's,Operations,9,8,2,5,11376,16,3,2023-07-14,5,3,Yes,0,25,10,0,73,0
E10201,2019-03-24,,Active,47,Other,Single,R&D,Engineer,M149,New York,Remote,Bachelor's,HR,9,5,1,5,11386,1,2,2023-06-01,5,1,No,1,107,6,23,66,0
E10202,2010-09-20,,Active,42,Female,Married,Finance,Clerk,M113,London,On-site,High School,Marketing,5,2,1,1,18398,-10,3,2023-11-24,2,5,No,1,81,1,10,83,0
E10203,2011-09-16,,Active,46,Male,Single,IT,Analyst,M144,Remote,Remote,Bachelor's,Technical,2,3,3,1,18399,-2,5,2023-07-17,1,3,No,8,99,6,5,95,0
E10204,2012-10-13,,Active,22,Female,Single,HR,Engineer,M135,Remote,Remote,Bachelor's,Operations,3,3,4,0,6152,16,2,2023-04-09,4,2,No,6,17,13,19,100,0
E10205,2019-12-23,2021-03-14 00:00:00,Terminated,27,Male,Single,Operations,Analyst,M129,New York,On-site,Bachelor's,Finance,14,8,3,5,6674,6,4,2023-04-30,5,4,Yes,4,63,1,13,69,1
E10206,2015-08-12,,Active,44,Female,Single,HR,Clerk,M105,Bangalore,On-site,Bachelor's,Marketing,4,3,3,8,16426,18,4,2023-09-11,1,3,Yes,8,30,12,19,86,0
E10207,2020-03-12,,Active,44,Male,Married,Finance,Analyst,M103,Remote,Remote,Master's,HR,5,3,5,7,7380,2,3,2023-07-24,4,5,No,7,117,5,13,55,0
E10208,2022-06-15,2023-05-22 00:00:00,Terminated,44,Female,Married,R&D,Executive,M137,London,On-site,High School,Finance,8,4,2,4,11337,3,4,2023-12-28,2,3,Yes,9,92,5,7,84,1
E10209,2018-07-06,,Active,53,Female,Divorced,Operations,Executive,M141,Chennai,On-site,Master's,Finance,8,5,7,7,15260,16,3,2023-09-11,4,1,No,6,93,6,15,57,0
E10210,2021-03-14,2021-09-10 00:00:00,Terminated,51,Male,Single,IT,Executive,M106,Bangalore,Remote,Master's,Finance,5,7,0,1,4898,0,1,2023-06-08,2,1,Yes,4,51,10,11,76,1
E10211,2015-08-19,,Active,34,Female,Single,Sales,Manager,M148,Chennai,Remote,High School,Finance,11,0,5,5,12685,19,3,2023-10-13,5,4,Yes,7,8,10,14,97,0
E10212,2018-09-06,,Active,39,Male,Widowed,Sales,Clerk,M142,Bangalore,On-site,Bachelor's,Operations,0,4,6,1,16023,0,4,2023-02-09,3,3,No,9,89,8,23,51,0
E10213,2014-08-10,,Active,44,Male,Married,Finance,Engineer,M116,London,On-site,PhD,Operations,5,8,4,7,18345,-7,3,2023-08-26,3,4,No,4,75,14,6,58,0
E10214,2016-03-05,,Active,36,Male,Married,IT,Engineer,M135,Chennai,On-site,Bachelor's,Finance,9,9,7,1,18317,-2,2,2023-04-27,5,3,Yes,4,74,7,2,72,0
E10215,2013-02-28,2023-01-19 00:00:00,Terminated,54,Male,Married,Sales,Technician,M118,London,Remote,High School,Marketing,2,3,4,4,9434,15,3,2023-01-14,4,2,No,4,74,7,7,73,1
E10216,2022-04-27,,Active,42,Male,Married,Sales,Engineer,M111,Chennai,Remote,Bachelor's,Technical,4,7,7,6,11271,7,2,2023-02-13,3,3,Yes,1,47,8,19,71,0
E10217,2018-09-27,,Active,44,Female,Single,Operations,Executive,M123,Bangalore,Remote,Bachelor's,Technical,4,8,3,6,15659,15,3,2023-08-08,2,3,No,8,43,7,24,63,0
E10218,2014-08-24,,Active,48,Male,Single,Operations,Executive,M147,London,Remote,Master's,Operations,9,0,3,3,10787,8,4,2023-06-11,5,2,No,9,35,5,13,70,0
E10219,2020-12-05,,Active,39,Male,Married,HR,Technician,M111,Bangalore,Hybrid,Master's,Marketing,14,7,7,7,4185,-7,3,2023-06-16,1,5,No,5,77,9,6,61,0
E10220,2022-12-07,,Active,45,Male,Single,IT,Manager,M129,Bangalore,On-site,High School,Marketing,3,7,7,6,6059,1,5,2023-05-12,3,1,No,1,6,4,19,88,0
E10221,2022-10-27,2023-02-28 00:00:00,Terminated,28,Female,Divorced,Sales,Engineer,M142,Chennai,On-site,Bachelor's,HR,2,4,1,9,14212,7,3,2023-08-04,4,3,No,0,89,4,20,85,1
E10222,2014-07-07,,Active,41,Female,Single,Operations,Clerk,M127,Chennai,Hybrid,Bachelor's,Operations,0,9,3,4,6934,7,3,2023-10-25,5,4,No,3,11,10,20,82,0
E10223,2013-12-16,2018-07-07 00:00:00,Terminated,48,Female,Married,Operations,Technician,M109,London,On-site,PhD,Marketing,6,1,2,3,4437,17,4,2023-05-19,3,2,No,3,5,9,16,50,1
E10224,2021-07-01,,Active,27,Female,Married,Operations,Engineer,M135,Remote,On-site,Bachelor's,Marketing,12,6,7,1,13360,-5,5,2023-12-09,3,5,Yes,4,11,7,22,72,0
E10225,2020-09-28,2023-12-23 00:00:00,Terminated,48,Female,Single,HR,Manager,M109,New York,On-site,Master's,Technical,7,4,1,1,14928,16,3,2023-04-16,5,1,No,3,13,1,11,92,1
E10226,2010-09-11,,Active,30,Female,Divorced,IT,Clerk,M118,Chennai,Hybrid,Bachelor's,Marketing,4,4,0,3,11029,0,3,2023-10-15,1,1,No,0,93,11,3,99,0
E10227,2018-09-19,,Active,52,Female,Widowed,R&D,Clerk,M144,Bangalore,On-site,Master's,Marketing,7,5,2,7,18558,15,5,2023-05-03,5,4,Yes,1,52,3,18,99,0
E10228,2017-01-01,,Active,42,Male,Married,Operations,Manager,M121,New York,On-site,Bachelor's,Finance,3,9,4,5,8694,-6,3,2023-11-02,1,5,Yes,5,59,11,4,52,0
E10229,2010-04-09,,Active,47,Female,Divorced,IT,Engineer,M148,London,Remote,Master's,Technical,7,7,4,8,10360,5,3,2023-02-22,5,4,Yes,9,81,14,0,72,0
E10230,2016-01-10,,Active,34,Female,Single,Finance,Analyst,M136,New York,On-site,Bachelor's,Technical,2,0,2,1,3150,0,5,2023-05-12,2,1,No,8,99,12,10,99,0
E10231,2018-02-09,,Active,44,Female,Divorced,HR,Engineer,M101,New York,Hybrid,Master's,Finance,7,2,5,6,13245,-6,3,2023-05-27,2,3,No,7,64,12,15,63,0
E10232,2022-02-20,,Active,41,Female,Single,R&D,Technician,M127,Remote,On-site,Bachelor's,Technical,5,6,3,0,14716,-2,4,2023-11-23,5,2,No,6,74,13,1,58,0
E10233,2020-05-05,,Active,58,Female,Single,Operations,Technician,M145,Remote,Remote,Bachelor's,HR,8,8,3,1,10382,12,3,2023-02-02,1,2,No,6,114,6,1,92,0
E10234,2017-11-09,,Active,49,Female,Single,Operations,Engineer,M140,New York,On-site,Bachelor's,HR,12,9,3,8,4765,0,3,2023-03-19,3,4,No,0,82,6,10,96,0
E10235,2018-11-09,,Active,38,Male,Single,HR,Executive,M138,Remote,Hybrid,High School,Operations,4,1,4,7,10494,18,3,2023-11-29,5,3,No,4,62,13,8,76,0
E10236,2020-05-19,,Active,49,Male,Single,HR,Technician,M129,Remote,Hybrid,Bachelor's,Technical,0,3,2,8,14908,4,2,2023-05-03,3,1,No,3,53,12,2,96,0
E10237,2012-08-14,,Active,23,Male,Divorced,Sales,Analyst,M140,New York,Remote,Bachelor's,Technical,7,3,7,6,7000,14,3,2023-03-24,5,2,No,4,34,1,0,65,0
E10238,2021-02-19,2022-03-22 00:00:00,Terminated,46,Female,Divorced,Operations,Executive,M119,Chennai,Hybrid,High School,HR,14,6,3,9,12113,6,3,2023-02-24,4,2,Yes,5,26,14,22,74,1
E10239,2010-06-10,,Active,27,Female,Single,IT,Analyst,M124,Remote,On-site,High School,Operations,10,4,5,8,3954,7,3,2023-01-09,1,4,No,5,8,9,11,77,0
E10240,2022-04-21,,Active,32,Female,Single,HR,Clerk,M144,New York,Hybrid,Bachelor's,Operations,2,4,1,3,3084,10,2,2023-07-09,4,5,Yes,9,97,10,17,74,0
E10241,2013-07-24,,Active,59,Female,Divorced,HR,Technician,M101,Chennai,Remote,Bachelor's,HR,10,6,4,2,11609,15,3,2023-11-14,4,2,No,4,70,11,23,80,0
E10242,2020-12-01,2023-02-01 00:00:00,Terminated,27,Female,Single,Finance,Executive,M136,Remote,Hybrid,Bachelor's,HR,4,1,6,3,15441,3,3,2023-02-17,1,4,No,2,34,7,9,72,1
E10243,2014-03-08,,Active,32,Female,Single,Finance,Engineer,M123,New York,Remote,Bachelor's,Finance,13,7,5,4,13953,-4,2,2023-09-06,5,1,No,2,28,10,15,60,0
E10244,2013-05-03,,Active,35,Female,Married,Finance,Executive,M113,Remote,On-site,High School,Operations,1,5,2,9,18891,13,3,2023-12-12,1,2,No,7,84,6,15,95,0
E10245,2022-04-24,,Active,23,Female,Single,HR,Clerk,M130,Chennai,Remote,High School,Operations,6,4,5,3,11564,12,2,2023-03-09,1,4,No,7,29,14,12,91,0
E10246,2022-12-19,2023-01-02 00:00:00,Terminated,24,Female,Single,R&D,Analyst,M149,New York,On-site,Master's,Finance,4,0,2,3,6273,5,5,2023-10-31,2,5,No,7,69,4,3,83,1
E10247,2018-07-02,2019-11-26 00:00:00,Terminated,56,Male,Married,IT,Clerk,M137,Chennai,Remote,High School,HR,11,1,2,6,17393,-2,3,2023-12-14,2,3,Yes,6,80,1,10,61,1
E10248,2017-06-28,,Active,54,Female,Married,HR,Manager,M111,Bangalore,On-site,Bachelor's,Finance,6,5,2,3,7864,16,4,2023-11-07,3,2,Yes,4,107,9,21,76,0
E10249,2022-06-22,,Active,45,Male,Single,Sales,Technician,M107,London,On-site,Bachelor's,Finance,11,5,0,3,19007,-8,3,2023-06-21,1,4,No,5,20,5,0,76,0
E10250,2012-08-12,,Active,40,Male,Divorced,Operations,Engineer,M135,Bangalore,Hybrid,PhD,Marketing,13,8,1,8,8327,16,3,2023-11-23,4,3,Yes,5,59,9,13,93,0
E10251,2022-07-02,,Active,39,Female,Married,R&D,Analyst,M111,Remote,Hybrid,High School,Operations,6,5,5,8,13477,10,5,2023-11-09,4,5,No,8,31,7,11,94,0
E10252,2019-06-09,,Active,45,Female,Single,R&D,Clerk,M149,Chennai,Hybrid,Master's,HR,4,0,7,4,5898,5,4,2023-12-20,2,2,Yes,4,97,4,22,69,0
E10253,2012-11-11,,Active,56,Other,Single,IT,Engineer,M143,New York,Remote,Bachelor's,Marketing,4,6,7,8,18547,17,4,2023-09-21,1,4,No,6,97,11,13,58,0
E10254,2014-08-21,,Active,22,Male,Single,R&D,Technician,M147,Chennai,Remote,High School,Marketing,8,2,0,1,13941,11,4,2023-07-03,5,3,No,8,72,2,7,57,0
E10255,2019-05-30,,Active,57,Female,Single,IT,Engineer,M140,Remote,Remote,Bachelor's,Marketing,2,7,5,4,13001,19,4,2023-01-10,2,1,Yes,8,64,8,8,98,0
E10256,2011-07-17,2018-10-02 00:00:00,Terminated,46,Male,Single,R&D,Technician,M148,New York,On-site,Bachelor's,HR,13,5,3,6,19065,15,4,2023-07-12,2,1,Yes,0,106,14,10,62,1
E10257,2016-10-21,,Active,55,Male,Single,Operations,Technician,M121,Bangalore,Hybrid,Bachelor's,Finance,7,2,5,7,8092,-4,4,2023-09-13,4,4,No,6,112,9,13,90,0
E10258,2019-03-09,,Active,46,Male,Single,IT,Technician,M147,Chennai,Hybrid,Bachelor's,HR,0,2,7,4,13588,17,3,2023-02-14,5,3,No,8,62,1,4,50,0
E10259,2010-08-14,,Active,37,Male,Married,Finance,Clerk,M103,London,Remote,Master's,Operations,13,7,0,8,11513,-4,3,2023-06-16,5,1,No,3,100,7,0,50,0
E10260,2012-08-17,,Active,55,Male,Married,Finance,Technician,M130,Remote,Hybrid,Bachelor's,Operations,3,5,7,2,4203,9,3,2023-10-29,4,2,Yes,2,61,12,18,91,0
E10261,2022-06-15,,Active,50,Male,Married,R&D,Engineer,M124,Remote,Remote,Bachelor's,Finance,11,1,0,7,19194,-10,3,2023-08-19,4,4,No,0,52,4,12,83,0
E10262,2018-05-26,2020-12-20 00:00:00,Terminated,40,Male,Married,R&D,Manager,M138,Chennai,On-site,Master's,HR,1,2,4,8,18230,-3,3,2023-09-30,4,5,Yes,6,113,12,13,80,1
E10263,2012-03-26,,Active,44,Female,Divorced,IT,Engineer,M103,Bangalore,Hybrid,Master's,Finance,2,5,2,6,10549,15,2,2023-03-23,5,2,No,7,112,8,8,53,0
E10264,2022-09-17,,Active,40,Male,Married,IT,Clerk,M137,Bangalore,On-site,High School,Finance,10,6,0,4,19509,-10,3,2023-08-14,5,4,No,8,45,13,21,64,0
E10265,2018-07-18,,Active,46,Female,Single,Operations,Technician,M133,London,Remote,Master's,HR,5,3,2,8,13613,1,2,2023-05-08,2,1,No,2,72,1,20,64,0
E10266,2010-01-17,,Active,37,Female,Single,HR,Manager,M122,London,On-site,Bachelor's,Operations,3,7,1,7,13954,19,3,2023-11-19,3,5,No,2,38,2,24,88,0
E10267,2013-05-28,,Active,30,Female,Divorced,Finance,Clerk,M131,Chennai,Remote,High School,HR,0,2,0,7,19253,6,3,2023-11-28,2,2,No,0,38,10,8,69,0
E10268,2016-01-15,2019-02-24 00:00:00,Terminated,22,Female,Single,HR,Analyst,M146,New York,Remote,Bachelor's,Operations,4,5,4,5,6597,14,2,2023-07-09,1,3,No,4,6,10,2,53,1
E10269,2016-11-29,,Active,40,Female,Single,HR,Analyst,M112,Bangalore,Remote,High School,Technical,2,6,4,1,5577,18,3,2023-03-09,3,5,Yes,7,96,7,20,71,0
E10270,2012-12-05,,Active,54,Female,Married,Sales,Analyst,M145,New York,Remote,Bachelor's,Technical,12,7,3,3,18587,15,4,2023-06-13,5,1,No,6,115,13,13,63,0
E10271,2019-06-07,,Active,55,Male,Married,IT,Manager,M114,New York,On-site,Bachelor's,Technical,11,3,0,0,15364,-1,3,2023-01-09,2,5,Yes,6,5,11,13,70,0
E10272,2017-01-09,,Active,37,Female,Married,Sales,Engineer,M112,Chennai,Remote,Bachelor's,Marketing,1,4,1,9,14090,17,3,2023-06-12,5,1,No,3,91,6,24,74,0
E10273,2012-11-26,,Active,39,Female,Single,Sales,Manager,M127,London,Hybrid,Bachelor's,Operations,3,5,2,4,6624,8,3,2023-08-05,3,4,No,0,106,13,9,70,0
E10274,2016-05-16,,Active,55,Male,Single,HR,Manager,M113,New York,On-site,Master's,Operations,12,0,5,9,4610,-2,2,2023-02-21,5,2,No,6,41,14,8,87,0
E10275,2019-05-14,,Active,46,Male,Widowed,Sales,Manager,M124,Chennai,On-site,Bachelor's,HR,3,8,6,0,13110,-1,5,2023-04-28,2,4,Yes,2,87,1,6,57,0
E10276,2010-10-29,,Active,27,Male,Single,Operations,Analyst,M138,London,On-site,Bachelor's,Operations,2,2,5,5,8296,0,3,2023-12-12,3,5,No,4,63,6,16,75,0
E10277,2021-09-16,,Active,42,Female,Single,IT,Executive,M147,New York,Hybrid,Master's,HR,13,1,7,9,18940,-1,3,2023-04-11,2,4,No,8,95,7,11,95,0
E10278,2011-08-30,2012-01-23 00:00:00,Terminated,27,Male,Married,HR,Engineer,M148,New York,Remote,Master's,Marketing,13,6,5,7,16192,19,2,2023-04-22,2,2,No,2,47,7,8,59,1
E10279,2018-09-06,,Active,53,Female,Married,IT,Executive,M109,London,Hybrid,Master's,HR,4,3,5,9,14275,17,3,2023-12-13,5,5,No,1,119,13,5,91,0
E10280,2011-12-01,,Active,52,Male,Married,Operations,Executive,M108,London,Remote,High School,Technical,4,3,0,0,16424,19,5,2023-11-10,3,4,No,9,63,8,23,83,0
E10281,2013-02-13,2020-08-10 00:00:00,Terminated,31,Female,Divorced,R&D,Manager,M137,Remote,On-site,Bachelor's,HR,7,9,3,5,6853,6,3,2023-06-01,5,4,No,7,80,14,18,99,1
E10282,2010-07-10,,Active,51,Male,Single,Sales,Engineer,M115,Remote,Remote,Bachelor's,HR,9,8,7,3,13559,-4,3,2023-02-28,3,4,Yes,1,69,6,22,62,0
E10283,2016-04-19,,Active,39,Male,Single,HR,Executive,M107,Chennai,On-site,Bachelor's,HR,6,6,4,8,13265,-6,3,2023-02-06,1,3,No,5,17,12,16,65,0
